transaction_id,amount,transaction_time,merchant_type,location,device_type,customer_id,is_fraud
1466,242.01,53370,Bills,Mumbai,Mobile,9277,0
1467,4885.89,9615,Fuel,Delhi,POS,4134,0
1468,2035.13,5060,Travel,Mumbai,Web,2054,0
1469,4353.9,76436,Shopping,Chennai,Web,4729,0
1470,3912.15,60519,Food,Delhi,Mobile,3669,0
1471,2835.51,71117,Fuel,Delhi,Web,1275,0
1472,3692.51,61158,Food,Bangalore,POS,6717,0
1473,4392.7,34782,Online,Bangalore,POS,9022,0
1474,2021.3,85709,Bills,Hyderabad,Mobile,9000,0
1475,1635.84,78533,Bills,Bangalore,POS,1128,0
1476,3338.3,58255,Fuel,Delhi,Mobile,8077,0
1477,4039.42,72684,Fuel,Bangalore,Mobile,5326,0
1478,3811.66,56918,Online,Hyderabad,POS,4568,0
1479,3989.27,84284,Travel,Chennai,POS,8622,0
1480,2178.48,79558,Fuel,Bangalore,POS,9080,0
1481,4089.35,85549,Bills,Delhi,POS,3402,0
1482,601.93,81422,Food,Chennai,POS,2647,0
1483,2722.9,25256,Shopping,Delhi,POS,4556,0
1484,29.79,30005,Food,Chennai,POS,3193,0
1485,1623.6,6638,Travel,Delhi,Web,4104,0
1486,1832.94,37419,Shopping,Bangalore,Mobile,5355,0
1487,1981.47,33377,Food,Bangalore,Mobile,3134,0
1488,3477.64,43116,Food,Hyderabad,POS,4903,0
1489,1943.4,36634,Online,Chennai,Mobile,4613,0
1490,2244.02,82291,Travel,Hyderabad,POS,9583,0
1491,1188.48,23382,Bills,Mumbai,Web,3279,0
1492,1866.89,56063,Online,Bangalore,Mobile,2152,0
1493,1137.12,22394,Shopping,Chennai,Mobile,2294,0
1494,366.91,67789,Bills,Hyderabad,Web,9657,0
1495,3017.64,864,Online,Hyderabad,Web,6289,0
1496,3341.4,40222,Travel,Mumbai,Web,4245,0
1497,3097.83,13666,Fuel,Hyderabad,Mobile,7068,0
1498,2318.01,20955,Fuel,Delhi,Mobile,7716,0
1499,1899.55,81845,Shopping,Bangalore,Web,7654,0
1500,4316.8,69590,Fuel,Hyderabad,Web,9679,0
1501,2595.89,66471,Online,Hyderabad,Web,3938,0
1502,2396.43,43298,Shopping,Mumbai,Web,3626,0
1503,129.18,63108,Bills,Delhi,Web,1949,0
1504,1706.9,48924,Travel,Hyderabad,POS,5075,0
1505,1901.6,16709,Shopping,Bangalore,Web,2658,0
1506,1994.72,9726,Bills,Bangalore,POS,7932,0
1507,2901.28,60824,Shopping,Hyderabad,Mobile,9053,0
1508,2668.48,40542,Food,Delhi,Mobile,7959,0
1509,3039.92,20245,Food,Bangalore,POS,2817,0
1510,3824.65,34753,Shopping,Bangalore,Web,9382,0
1511,4065.12,79788,Fuel,Delhi,Mobile,1460,0
1512,3590.9,21316,Food,Delhi,Web,8971,0
1513,4777.66,84698,Travel,Hyderabad,Web,7015,0
1514,92.14,15960,Bills,Chennai,POS,7376,0
1515,979.69,30791,Online,Mumbai,Mobile,3521,0
1516,38.81,25216,Food,Chennai,Mobile,4476,0
1517,3237.73,32467,Shopping,Chennai,POS,3705,0
1518,4490.25,64427,Fuel,Bangalore,Web,5366,0
1519,1218.17,62047,Online,Delhi,Web,1027,0
1520,4635.25,73290,Bills,Bangalore,Mobile,5231,0
1521,302.28,47014,Bills,Mumbai,POS,7548,0
1522,4672.25,4078,Food,Hyderabad,POS,4024,0
1523,1758.76,78389,Bills,Mumbai,Web,2264,0
1524,508.0,50519,Bills,Bangalore,Web,7587,0
1525,2429.87,4042,Fuel,Bangalore,POS,7577,0
1526,1284.63,49052,Fuel,Bangalore,Mobile,2251,0
1527,1425.08,14389,Fuel,Bangalore,Web,4870,0
1528,1537.14,68111,Shopping,Chennai,POS,2326,0
1529,4015.33,50733,Bills,Hyderabad,POS,7177,0
1530,2696.27,34754,Bills,Chennai,POS,1361,0
1531,1557.23,18624,Bills,Bangalore,Mobile,2218,0
1532,3052.06,85886,Travel,Delhi,Web,1605,0
1533,3581.04,26681,Fuel,Chennai,Web,6959,0
1534,1363.85,81006,Online,Bangalore,Web,2670,0
1535,2068.33,24704,Food,Bangalore,Mobile,5443,0
1536,610.31,7493,Online,Hyderabad,Web,2277,0
1537,906.57,69639,Shopping,Mumbai,Web,1398,0
1538,3405.91,54383,Shopping,Chennai,Web,3172,0
1539,908.01,2994,Bills,Chennai,Web,3810,0
1540,2626.29,69280,Online,Chennai,Mobile,7274,0
1541,3545.52,47234,Bills,Bangalore,POS,6681,0
1542,535.28,47291,Travel,Hyderabad,POS,3939,0
1543,2836.99,5594,Shopping,Bangalore,Web,1944,0
1544,1283.56,7371,Shopping,Bangalore,Web,6965,0
1545,4814.67,47315,Online,Delhi,Web,7348,0
1546,2418.24,83564,Shopping,Hyderabad,Mobile,8770,0
1547,4030.16,79526,Travel,Chennai,Web,8099,0
1548,2751.58,16626,Travel,Mumbai,Mobile,2196,0
1549,218.02,86005,Travel,Chennai,Web,2212,0
1550,3166.12,7130,Food,Bangalore,Web,1823,0
1551,4757.07,6828,Travel,Hyderabad,POS,8084,0
1552,3008.46,57514,Travel,Hyderabad,Web,1535,1
1553,4096.13,52664,Food,Hyderabad,Mobile,4010,0
1554,4421.15,17883,Bills,Delhi,POS,8537,0
1555,1141.17,43059,Fuel,Chennai,Mobile,1949,0
1556,1061.01,84078,Shopping,Delhi,POS,1543,0
1557,3055.29,42932,Travel,Mumbai,Mobile,4900,0
1558,2055.73,61269,Shopping,Bangalore,POS,5224,1
1559,4199.47,75986,Online,Delhi,Mobile,3866,0
1560,4500.22,85959,Shopping,Delhi,Mobile,3246,0
1561,1767.75,2035,Bills,Bangalore,Web,2836,0
1562,1185.12,40745,Food,Hyderabad,POS,9268,0
1563,3902.85,17241,Shopping,Bangalore,POS,9560,0
1564,1374.76,52975,Shopping,Chennai,Web,7976,0
1565,4113.25,23154,Shopping,Bangalore,Mobile,1348,0
1566,2119.27,25625,Fuel,Hyderabad,Mobile,5601,0
1567,3338.08,44950,Fuel,Bangalore,POS,5333,0
1568,478.58,56396,Online,Delhi,Mobile,6399,0
1569,3119.67,13331,Food,Mumbai,POS,6696,0
1570,2259.39,63927,Shopping,Delhi,POS,2455,1
1571,2933.46,86226,Shopping,Mumbai,Mobile,3185,0
1572,840.9,84719,Shopping,Bangalore,Mobile,8436,0
1573,3684.63,63014,Shopping,Chennai,Mobile,4811,0
1574,4314.12,39346,Fuel,Bangalore,Web,8309,0
1575,1084.48,70411,Bills,Hyderabad,POS,9086,0
1576,479.48,54478,Bills,Bangalore,Mobile,4682,0
1577,119.17,12254,Online,Mumbai,Web,2846,0
1578,3210.22,55734,Travel,Delhi,Mobile,2854,0
1579,3035.86,28621,Food,Chennai,POS,3985,1
1580,2733.94,76441,Bills,Bangalore,Web,3894,0
1581,1160.5,46121,Shopping,Bangalore,POS,8496,0
1582,1955.14,81418,Bills,Delhi,Mobile,1558,1
1583,2972.79,60197,Online,Chennai,Mobile,3896,0
1584,2484.34,84577,Travel,Bangalore,Mobile,2254,1
1585,4938.94,42431,Bills,Bangalore,Web,2681,1
1586,683.06,4837,Online,Mumbai,Web,6271,0
1587,3476.03,83163,Fuel,Mumbai,Web,7283,0
1588,2022.19,71232,Travel,Hyderabad,Web,9854,0
1589,2141.57,48994,Online,Delhi,Mobile,4325,0
1590,3588.27,79079,Bills,Chennai,Mobile,2241,0
1591,3462.49,12615,Fuel,Bangalore,Mobile,4143,0
1592,4956.29,1466,Online,Bangalore,Web,4037,0
1593,642.84,30771,Online,Hyderabad,Web,9353,0
1594,521.44,83886,Bills,Bangalore,Mobile,2781,0
1595,3621.97,65911,Travel,Delhi,Mobile,5675,0
1596,2892.36,20746,Fuel,Hyderabad,Web,2477,0
1597,1371.53,60739,Shopping,Delhi,POS,8148,0
1598,398.02,73369,Food,Hyderabad,Mobile,8551,0
1599,429.21,1893,Travel,Bangalore,Mobile,1106,0
1600,4471.06,30573,Fuel,Hyderabad,Mobile,3668,0
1601,960.14,40874,Online,Mumbai,Web,5935,0
1602,1617.53,77362,Fuel,Chennai,Mobile,8270,0
1603,1134.06,33367,Food,Bangalore,Mobile,2164,0
1604,1775.63,21199,Bills,Chennai,Mobile,2157,0
1605,348.05,74328,Food,Bangalore,Mobile,3246,0
1606,2595.78,57724,Shopping,Chennai,Mobile,7653,0
1607,339.0,86133,Shopping,Mumbai,POS,9858,0
1608,4001.98,36405,Food,Chennai,POS,8649,0
1609,1169.33,15989,Travel,Hyderabad,Mobile,1511,0
1610,2700.52,28931,Travel,Chennai,Mobile,9441,0
1611,4400.52,9290,Online,Bangalore,Mobile,1888,0
1612,3254.74,38367,Shopping,Delhi,Mobile,8983,0
1613,2665.26,79878,Online,Chennai,Web,9791,0
1614,1622.34,79481,Shopping,Chennai,Web,4022,0
1615,1665.68,76298,Food,Chennai,Web,3530,0
1616,3347.77,30133,Travel,Bangalore,POS,7315,0
1617,4970.7,27052,Travel,Chennai,Mobile,3064,0
1618,3309.53,85489,Food,Bangalore,Web,6413,0
1619,2789.36,40475,Online,Bangalore,Mobile,7537,0
1620,3653.52,82666,Online,Delhi,Mobile,4569,0
1621,2326.56,57656,Fuel,Hyderabad,POS,2242,0
1622,301.65,4633,Shopping,Bangalore,POS,5329,0
1623,2811.92,17304,Online,Mumbai,Web,2925,1
1624,4788.17,46546,Food,Chennai,Web,4395,0
1625,877.34,7008,Online,Mumbai,POS,1440,0
1626,3450.33,48291,Travel,Chennai,POS,6231,0
1627,1005.47,27405,Shopping,Delhi,Mobile,9181,0
1628,2679.6,36386,Bills,Bangalore,Mobile,3743,0
1629,484.29,20827,Fuel,Hyderabad,Web,9039,0
1630,2252.4,33040,Shopping,Bangalore,Web,9198,0
1631,3781.06,60354,Travel,Chennai,POS,2586,0
1632,1738.51,78543,Travel,Hyderabad,Web,1825,0
1633,3324.89,18157,Travel,Bangalore,Mobile,4824,0
1634,3977.45,35315,Travel,Hyderabad,POS,2268,0
1635,4635.96,35932,Food,Chennai,Mobile,8615,0
1636,1173.98,21164,Fuel,Delhi,POS,4436,0
1637,1997.18,14414,Bills,Delhi,POS,9089,0
1638,762.93,14327,Travel,Bangalore,Mobile,2310,1
1639,4962.43,946,Travel,Mumbai,Web,1477,0
1640,4635.08,14693,Online,Chennai,Web,9906,0
1641,2700.25,27241,Fuel,Bangalore,Web,3162,0
1642,4210.32,15540,Shopping,Bangalore,Web,1508,0
1643,2605.27,72255,Fuel,Delhi,Mobile,8319,0
1644,3118.3,64757,Fuel,Hyderabad,POS,1381,0
1645,446.53,41203,Bills,Chennai,Mobile,2845,0
1646,3776.6,25081,Fuel,Hyderabad,Web,8300,0
1647,639.44,61861,Bills,Chennai,Web,9909,0
1648,4130.51,11350,Travel,Mumbai,Mobile,8717,0
1649,3910.36,55512,Travel,Delhi,POS,9509,1
1650,3544.01,56809,Food,Mumbai,Mobile,5629,0
1651,181.77,42832,Bills,Bangalore,Mobile,6704,0
1652,1516.34,28369,Bills,Delhi,Mobile,2776,0
1653,1316.3,31728,Shopping,Bangalore,POS,9103,0
1654,1801.32,17576,Online,Mumbai,Mobile,3284,0
1655,439.13,29001,Fuel,Chennai,Mobile,2244,0
1656,4684.85,83384,Shopping,Bangalore,Web,2333,0
1657,2769.46,390,Bills,Hyderabad,Mobile,4669,0
1658,1528.32,45436,Shopping,Chennai,Web,2200,0
1659,1985.51,11569,Food,Chennai,Web,2794,0
1660,2236.57,13029,Online,Mumbai,Web,7181,0
1661,3003.37,22490,Bills,Mumbai,POS,2454,1
1662,2578.88,45875,Bills,Delhi,Web,2933,0
1663,4597.04,5867,Fuel,Delhi,Mobile,1746,0
1664,2485.32,80820,Online,Hyderabad,Mobile,8370,0
1665,4960.8,9121,Food,Chennai,Web,8973,0
1666,4257.27,1539,Travel,Hyderabad,Web,7827,0
1667,1043.34,17027,Shopping,Hyderabad,Mobile,1792,0
1668,4653.05,74229,Fuel,Mumbai,Web,7927,0
1669,582.72,8921,Bills,Hyderabad,POS,2267,0
1670,4087.43,50435,Travel,Hyderabad,Web,7369,0
1671,1903.74,10310,Food,Bangalore,POS,3690,0
1672,4389.99,63965,Online,Delhi,POS,8874,0
1673,4340.42,69922,Shopping,Delhi,POS,1292,0
1674,4029.82,82839,Fuel,Chennai,Web,7864,0
1675,3950.36,12242,Bills,Delhi,POS,5022,0
1676,1524.09,8947,Bills,Chennai,POS,2648,0
1677,405.52,71466,Travel,Bangalore,Web,6171,0
1678,2015.5,61816,Travel,Delhi,POS,2693,0
1679,868.45,48785,Shopping,Bangalore,Web,7710,1
1680,3475.06,507,Online,Delhi,Mobile,2037,0
1681,1731.15,66972,Food,Delhi,POS,4852,0
1682,4878.08,27151,Online,Bangalore,Web,6459,0
1683,3205.22,11618,Online,Hyderabad,Mobile,8048,0
1684,4112.58,74286,Online,Hyderabad,POS,7184,0
1685,663.49,16122,Shopping,Hyderabad,POS,2161,0
1686,4310.21,7354,Shopping,Hyderabad,Web,2029,0
1687,4613.86,30979,Food,Delhi,Mobile,1978,0
1688,2435.82,79376,Online,Mumbai,Web,9709,0
1689,3031.66,52774,Shopping,Bangalore,POS,9974,0
1690,3824.28,5037,Food,Mumbai,POS,6129,0
1691,875.02,28633,Bills,Mumbai,POS,1137,0
1692,2513.33,24495,Food,Chennai,POS,9945,0
1693,1993.92,64550,Online,Hyderabad,Mobile,5808,0
1694,732.72,81384,Fuel,Delhi,Mobile,3455,0
1695,1838.3,36483,Online,Hyderabad,Web,8392,0
1696,341.79,73373,Fuel,Hyderabad,Web,9771,0
1697,130.03,34069,Food,Mumbai,Web,4266,0
1698,676.7,7370,Bills,Chennai,POS,5649,0
1699,4815.61,71947,Bills,Hyderabad,Web,9587,0
1700,2748.1,39133,Shopping,Bangalore,Mobile,6253,0
1701,4829.14,692,Bills,Bangalore,Web,6428,0
1702,2163.06,28926,Travel,Hyderabad,Web,6985,0
1703,1559.77,73984,Food,Mumbai,Mobile,3589,0
1704,2531.2,43390,Shopping,Mumbai,Mobile,8176,0
1705,2198.12,49593,Bills,Delhi,POS,4034,0
1706,529.22,75609,Food,Chennai,Mobile,1169,0
1707,3204.49,5209,Online,Mumbai,Mobile,4239,0
1708,1080.97,6533,Bills,Delhi,Web,4415,0
1709,3098.32,7211,Fuel,Bangalore,Mobile,4568,1
1710,3251.36,9927,Food,Bangalore,POS,4484,0
1711,760.97,77463,Shopping,Bangalore,Web,5835,0
1712,307.69,24594,Online,Hyderabad,POS,2841,0
1713,3904.03,74852,Travel,Chennai,Mobile,7878,0
1714,2299.54,77713,Online,Delhi,POS,5552,0
1715,291.76,76382,Bills,Chennai,POS,7844,0
1716,4974.34,7933,Fuel,Hyderabad,Mobile,4026,1
1717,289.85,40696,Online,Delhi,Mobile,7189,0
1718,3475.48,65449,Travel,Delhi,Web,4965,0
1719,4918.41,67616,Shopping,Mumbai,Web,8184,0
1720,1196.66,6089,Food,Chennai,Web,6479,0
1721,712.1,56548,Fuel,Chennai,Mobile,6380,0
1722,607.8,26123,Travel,Mumbai,POS,2146,0
1723,1517.07,7797,Bills,Bangalore,POS,5326,0
1724,506.13,50013,Bills,Hyderabad,Web,1111,0
1725,3461.11,8346,Bills,Chennai,Web,1592,0
1726,312.4,85414,Fuel,Mumbai,Mobile,8413,0
1727,2547.6,33672,Online,Delhi,POS,9179,0
1728,4983.49,17653,Fuel,Mumbai,Web,2238,0
1729,4070.04,49556,Bills,Bangalore,Mobile,6983,0
1730,3076.48,26140,Travel,Hyderabad,Web,3794,0
1731,1531.96,1184,Food,Bangalore,Mobile,4598,0
1732,3119.86,34493,Food,Delhi,POS,4803,0
1733,2635.68,44148,Fuel,Delhi,Mobile,2526,1
1734,2130.99,24846,Bills,Delhi,Web,8909,0
1735,654.42,22195,Shopping,Delhi,Web,2969,0
1736,4433.13,5606,Fuel,Mumbai,POS,2502,0
1737,2249.47,3956,Bills,Delhi,POS,5467,0
1738,973.92,16555,Online,Delhi,Web,7407,0
1739,1839.43,18690,Food,Mumbai,Web,9301,0
1740,2071.23,58502,Food,Delhi,Web,3354,1
1741,4137.86,48849,Food,Bangalore,POS,6319,0
1742,3668.34,26347,Shopping,Bangalore,Web,1225,0
1743,3846.76,49056,Bills,Chennai,POS,4011,0
1744,56.15,63851,Bills,Bangalore,Web,5126,0
1745,2081.35,81502,Bills,Hyderabad,Mobile,1613,0
1746,2407.24,81418,Bills,Hyderabad,Mobile,1098,0
1747,96.94,70211,Shopping,Hyderabad,Web,6458,0
1748,1299.81,41850,Travel,Mumbai,Mobile,6916,0
1749,3801.69,78545,Fuel,Bangalore,POS,4337,0
1750,686.41,27843,Fuel,Hyderabad,Mobile,3699,0
1751,2677.02,62320,Bills,Chennai,Mobile,6917,0
1752,1076.79,29793,Online,Mumbai,POS,8517,0
1753,61.59,39516,Food,Chennai,Mobile,2019,0
1754,1206.77,17857,Shopping,Bangalore,Mobile,4025,0
1755,4879.39,19627,Online,Delhi,Web,4528,0
1756,4007.88,61822,Online,Chennai,POS,4886,0
1757,4797.92,84101,Bills,Delhi,POS,7231,0
1758,2439.78,52248,Shopping,Mumbai,Web,6182,0
1759,549.57,55798,Fuel,Chennai,Web,6578,0
1760,2740.25,44116,Food,Chennai,Mobile,7729,1
1761,2272.43,75318,Fuel,Mumbai,Mobile,7961,0
1762,4221.94,28557,Online,Mumbai,Mobile,7013,0
1763,491.31,71334,Food,Hyderabad,Web,1796,0
1764,2441.72,75163,Travel,Bangalore,POS,2957,0
1765,751.09,78002,Online,Chennai,Mobile,4066,0
1766,1624.05,42614,Fuel,Chennai,Web,3680,0
1767,3687.05,12720,Fuel,Mumbai,POS,5441,0
1768,2380.61,57608,Bills,Mumbai,Web,3948,0
1769,1880.07,72095,Fuel,Bangalore,Mobile,4731,1
1770,1972.99,84694,Shopping,Mumbai,Web,2101,1
1771,2297.77,35892,Online,Delhi,Web,6484,0
1772,3925.3,77242,Food,Delhi,Web,5231,0
1773,4460.53,77606,Fuel,Delhi,Web,9983,0
1774,4776.72,924,Bills,Delhi,POS,1981,0
1775,3934.73,51322,Bills,Bangalore,Mobile,6170,0
1776,1577.72,26478,Fuel,Chennai,POS,9935,1
1777,3440.99,71042,Shopping,Delhi,Web,3431,0
1778,2188.58,46418,Bills,Mumbai,Web,9566,0
1779,1274.1,62217,Food,Delhi,Mobile,7349,0
1780,4204.52,80846,Online,Bangalore,Mobile,4897,0
1781,193.09,73762,Travel,Mumbai,POS,8548,0
1782,4508.91,11781,Shopping,Delhi,POS,2991,0
1783,2307.93,5515,Bills,Chennai,Mobile,3928,0
1784,3186.37,36133,Online,Mumbai,POS,6430,1
1785,3297.11,82508,Travel,Mumbai,Web,4446,0
1786,4475.69,76946,Fuel,Chennai,Web,7775,0
1787,3183.71,85058,Fuel,Mumbai,Mobile,9783,0
1788,3070.05,9095,Food,Delhi,POS,6161,0
1789,334.19,20470,Travel,Mumbai,Web,3569,0
1790,2592.52,43129,Fuel,Delhi,Mobile,3872,0
1791,751.69,8531,Fuel,Chennai,POS,2335,0
1792,3687.43,37038,Bills,Hyderabad,Web,6413,0
1793,2561.6,42674,Food,Chennai,POS,1112,0
1794,3401.46,82476,Online,Delhi,POS,4772,0
1795,209.32,29831,Fuel,Bangalore,POS,6294,0
1796,424.88,57174,Shopping,Chennai,Mobile,2987,0
1797,3581.9,11279,Shopping,Bangalore,Web,5829,0
1798,361.35,38220,Online,Bangalore,Mobile,2985,0
1799,357.21,60610,Travel,Delhi,Web,6091,0
1800,61.53,52719,Food,Delhi,Web,1252,0
1801,4782.55,53051,Bills,Hyderabad,Mobile,9315,0
1802,3687.8,72013,Shopping,Mumbai,Mobile,1623,0
1803,1766.9,56652,Shopping,Chennai,Web,4156,0
1804,1483.38,65524,Online,Delhi,Web,4389,0
1805,1749.17,82936,Travel,Chennai,Web,4417,0
1806,3873.49,6470,Travel,Bangalore,POS,3945,0
1807,3307.19,67598,Online,Mumbai,Web,9632,0
1808,926.79,41798,Shopping,Hyderabad,Mobile,3092,0
1809,871.37,53473,Food,Chennai,Mobile,3705,0
1810,492.88,19880,Shopping,Mumbai,Mobile,4759,0
1811,3301.85,44439,Travel,Hyderabad,Web,6112,0
1812,3822.1,14308,Bills,Chennai,Web,1553,0
1813,1325.97,35081,Shopping,Mumbai,POS,5904,0
1814,105.7,75242,Food,Delhi,POS,2112,0
1815,411.78,50383,Fuel,Chennai,Mobile,3777,0
1816,4839.33,9837,Shopping,Mumbai,POS,8097,0
1817,1477.93,52151,Online,Hyderabad,POS,2314,0
1818,3846.35,36824,Fuel,Mumbai,Mobile,4493,0
1819,3123.69,33073,Online,Delhi,Web,9290,0
1820,1910.32,26299,Online,Chennai,POS,8473,0
1821,1029.23,58861,Online,Chennai,Web,8015,1
1822,607.81,30063,Shopping,Chennai,Mobile,6710,0
1823,3075.45,69453,Travel,Delhi,Mobile,2222,0
1824,3873.39,68472,Fuel,Hyderabad,POS,5583,0
1825,3219.88,14506,Food,Chennai,Mobile,6520,0
1826,2651.98,79854,Travel,Hyderabad,Mobile,8872,0
1827,210.71,26026,Shopping,Mumbai,Mobile,9668,0
1828,4842.48,27672,Online,Hyderabad,POS,6431,0
1829,3993.77,38417,Food,Hyderabad,POS,2705,0
1830,1464.82,52413,Fuel,Chennai,POS,1517,0
1831,4899.87,65066,Travel,Bangalore,Mobile,2220,0
1832,3009.81,59213,Bills,Bangalore,Web,3506,1
1833,2912.53,50971,Travel,Delhi,Mobile,5325,0
1834,3740.62,27281,Food,Delhi,POS,6479,0
1835,4059.04,28091,Shopping,Bangalore,Web,8436,0
1836,3282.74,50494,Fuel,Mumbai,Web,4090,0
1837,641.35,18610,Food,Chennai,POS,7497,0
1838,1692.0,1079,Online,Chennai,Web,6168,0
1839,4640.49,46751,Fuel,Mumbai,Web,7993,0
1840,1123.85,86126,Travel,Mumbai,POS,1973,0
1841,1861.46,55432,Food,Bangalore,Web,6277,0
1842,2160.95,30951,Travel,Delhi,Web,9257,0
1843,2197.59,80863,Travel,Mumbai,POS,7092,0
1844,3065.08,78291,Travel,Delhi,Web,3906,0
1845,4715.44,59872,Shopping,Hyderabad,Web,1570,0
1846,1204.22,7235,Travel,Chennai,Web,1307,0
1847,608.39,82733,Online,Bangalore,Web,4742,0
1848,988.15,62712,Online,Chennai,POS,9974,0
1849,4434.74,21473,Fuel,Bangalore,Mobile,1765,0
1850,3229.41,67567,Bills,Hyderabad,Mobile,9964,0
1851,1430.25,79823,Travel,Chennai,Web,8814,0
1852,4079.92,32230,Travel,Hyderabad,POS,8735,1
1853,4306.99,84573,Food,Bangalore,POS,9036,0
1854,4232.73,68876,Shopping,Mumbai,Web,8596,0
1855,4594.71,40644,Bills,Chennai,Mobile,1539,0
1856,1261.95,48664,Fuel,Hyderabad,Web,8985,0
1857,3775.45,45203,Bills,Chennai,POS,3049,0
1858,2303.24,66677,Travel,Chennai,POS,4283,0
1859,4210.15,25425,Food,Chennai,Mobile,5675,0
1860,3642.72,84817,Shopping,Delhi,POS,2663,0
1861,3882.46,85961,Fuel,Hyderabad,POS,7476,0
1862,3281.15,69806,Bills,Hyderabad,POS,4439,0
1863,887.97,42814,Fuel,Chennai,Mobile,9697,0
1864,2725.59,70219,Travel,Mumbai,POS,8143,0
1865,4923.36,49646,Fuel,Chennai,Web,4247,0
1866,4687.0,39884,Food,Delhi,Mobile,4500,0
1867,216.83,69322,Fuel,Bangalore,Web,2910,0
1868,824.91,21650,Online,Delhi,Web,1732,0
1869,659.51,9190,Food,Mumbai,Mobile,4513,0
1870,3630.17,38196,Bills,Chennai,Web,5609,0
1871,4089.11,39449,Shopping,Hyderabad,Mobile,5456,0
1872,1068.34,39661,Shopping,Chennai,Web,4335,0
1873,2529.76,29709,Travel,Mumbai,Mobile,9168,0
1874,4203.67,80428,Travel,Hyderabad,POS,8056,0
1875,3664.27,75179,Online,Delhi,POS,3753,0
1876,2711.64,9943,Bills,Bangalore,Web,2372,0
1877,2952.15,43240,Shopping,Bangalore,POS,4376,0
1878,2542.29,45760,Shopping,Chennai,Mobile,9481,0
1879,1488.44,21042,Shopping,Delhi,Web,1063,0
1880,2825.54,43894,Shopping,Mumbai,POS,4945,0
1881,3444.74,6869,Fuel,Bangalore,POS,1329,0
1882,4366.74,61078,Bills,Delhi,Web,5858,0
1883,3181.82,56759,Food,Chennai,POS,2963,0
1884,3805.85,44306,Food,Hyderabad,POS,4088,0
1885,801.2,55371,Online,Chennai,Web,1140,0
1886,2308.33,20918,Fuel,Chennai,POS,5539,0
1887,47.65,28379,Shopping,Delhi,POS,3473,0
1888,1234.15,83232,Shopping,Bangalore,POS,6594,1
1889,3632.58,2962,Travel,Delhi,POS,4903,0
1890,4959.06,13851,Travel,Hyderabad,Web,6364,0
1891,496.79,45747,Online,Delhi,Mobile,1449,0
1892,2008.07,52349,Shopping,Mumbai,Mobile,5446,0
1893,4000.55,70832,Online,Chennai,POS,5694,0
1894,1020.97,56356,Fuel,Bangalore,POS,5806,0
1895,2775.87,14745,Food,Hyderabad,Mobile,1869,0
1896,3665.62,5730,Shopping,Chennai,POS,7079,0
1897,3080.31,13921,Bills,Delhi,Mobile,8307,0
1898,940.94,71138,Fuel,Mumbai,Web,4659,0
1899,1777.57,83111,Shopping,Delhi,Web,4602,0
1900,3919.18,19023,Bills,Chennai,Web,9584,0
1901,2771.58,45349,Travel,Hyderabad,Web,3448,1
1902,27.14,81533,Online,Bangalore,Web,8592,0
1903,3805.19,83286,Travel,Chennai,Web,3953,0
1904,177.52,41979,Food,Hyderabad,Mobile,6131,0
1905,3728.92,22837,Travel,Chennai,POS,2358,0
1906,1013.2,14997,Shopping,Mumbai,Mobile,9219,0
1907,4790.41,45039,Bills,Delhi,Web,1387,0
1908,1840.34,20923,Travel,Bangalore,POS,1832,0
1909,1635.33,8876,Shopping,Hyderabad,POS,9441,0
1910,745.29,60973,Food,Bangalore,Web,5193,0
1911,1528.72,2887,Bills,Bangalore,Web,2838,0
1912,4383.38,63723,Travel,Bangalore,Web,1891,0
1913,4981.68,42422,Online,Hyderabad,Web,6588,0
1914,1842.18,51413,Online,Hyderabad,Web,2305,0
1915,2243.6,2841,Bills,Bangalore,Web,6283,0
1916,3610.63,28756,Online,Delhi,POS,5548,0
1917,4431.09,71576,Travel,Chennai,Web,5192,0
1918,2965.63,10304,Travel,Bangalore,Web,7452,0
1919,1958.24,30341,Bills,Mumbai,POS,9453,1
1920,2063.7,4758,Travel,Bangalore,Mobile,3340,0
1921,3478.4,17010,Shopping,Hyderabad,Web,2793,1
1922,17.09,60758,Food,Chennai,POS,7394,0
1923,3098.33,31658,Online,Mumbai,POS,1324,0
1924,1778.11,49002,Shopping,Chennai,Mobile,8848,0
1925,3971.19,1375,Bills,Chennai,Web,9114,0
1926,465.86,22092,Online,Mumbai,Web,7644,0
1927,2941.42,490,Shopping,Bangalore,Web,5782,0
1928,2405.38,3729,Travel,Bangalore,POS,4137,0
1929,3211.99,5974,Bills,Bangalore,Web,4898,0
1930,325.2,85216,Bills,Delhi,Web,1835,0
1931,2900.34,83860,Online,Bangalore,Web,5154,0
1932,2807.86,21398,Travel,Mumbai,Web,3778,0
1933,2803.74,34650,Online,Delhi,Mobile,7409,0
1934,3017.83,21292,Fuel,Bangalore,Mobile,5313,0
1935,3382.66,3159,Shopping,Delhi,Mobile,6646,0
1936,4025.14,62766,Fuel,Mumbai,Web,8608,0
1937,1349.83,17065,Shopping,Bangalore,Web,4721,0
1938,4125.42,21638,Food,Hyderabad,POS,8911,0
1939,2491.78,1073,Bills,Mumbai,POS,2671,0
1940,386.21,46511,Online,Chennai,POS,1916,0
1941,293.7,84307,Food,Chennai,Web,6588,0
1942,1671.86,29320,Food,Mumbai,Mobile,7496,0
